verification_id;run_id;type;name;stop_if_fail;max_retries
1;1;TX;IQ_imbalance;f;0
2;1;TX;LO_leakage;t;0
3;1;TX;power_level;t;0
4;1;RX;IQ_imbalance;f;3
5;2;TX;IQ_imbalance;f;0
6;2;TX;LO_leakage;t;0
7;2;TX;power_level;t;0
8;2;RX;IQ_imbalance;f;3
9;3;TX;IQ_imbalance;f;0
10;3;TX;LO_leakage;t;0
11;3;TX;power_level;t;0
12;3;RX;IQ_imbalance;f;3
13;4;TX;IQ_imbalance;f;0
14;4;TX;LO_leakage;t;0
15;4;TX;power_level;t;0
16;4;RX;IQ_imbalance;f;3
17;5;TX;IQ_imbalance;f;0
18;5;TX;LO_leakage;t;0
19;5;TX;power_level;t;0
20;5;RX;IQ_imbalance;f;3
21;6;TX;IQ_imbalance;f;0
22;6;TX;LO_leakage;t;0
23;6;TX;power_level;t;0
24;6;RX;IQ_imbalance;f;3
25;7;TX;IQ_imbalance;f;0
26;7;TX;LO_leakage;t;0
27;7;TX;power_level;t;0
28;7;RX;IQ_imbalance;f;3
29;8;RX;IQ_imbalance;f;3
30;8;TX;LO_leakage;t;0
31;8;TX;power_level;t;0
32;8;TX;IQ_imbalance;f;0
33;9;RX;IQ_imbalance;f;3
34;9;TX;LO_leakage;t;0
35;9;TX;power_level;t;0
36;9;TX;IQ_imbalance;f;0
37;10;RX;IQ_imbalance;f;3
38;10;TX;LO_leakage;t;0
39;10;TX;power_level;t;0
40;10;TX;IQ_imbalance;f;0
41;11;RX;IQ_imbalance;f;3
42;11;TX;LO_leakage;t;0
43;11;TX;power_level;t;0
44;11;TX;IQ_imbalance;f;0
45;12;TX;IQ_imbalance;f;0
46;12;TX;LO_leakage;t;0
47;12;TX;power_level;t;0
48;12;RX;IQ_imbalance;f;3
49;13;TX;IQ_imbalance;f;0
50;13;TX;LO_leakage;t;0
51;13;TX;power_level;t;0
52;13;RX;IQ_imbalance;f;3
53;14;TX;IQ_imbalance;f;0
54;14;TX;LO_leakage;t;0
55;14;TX;power_level;t;0
56;14;RX;IQ_imbalance;f;3
57;15;TX;IQ_imbalance;f;0
58;15;TX;LO_leakage;t;0
59;15;TX;power_level;t;0
60;15;RX;IQ_imbalance;f;3
61;16;TX;IQ_imbalance;f;0
62;16;TX;LO_leakage;t;0
63;16;TX;power_level;t;0
64;16;RX;IQ_imbalance;f;3
65;17;TX;IQ_imbalance;f;0
66;17;TX;LO_leakage;t;0
67;17;TX;power_level;t;0
68;17;RX;IQ_imbalance;f;3
69;18;TX;IQ_imbalance;f;0
70;18;TX;LO_leakage;t;0
71;18;TX;power_level;t;0
72;18;RX;IQ_imbalance;f;3
73;19;RX;IQ_imbalance;f;3
74;19;TX;LO_leakage;t;0
75;19;TX;power_level;t;0
76;19;TX;IQ_imbalance;f;0
77;20;RX;IQ_imbalance;f;3
78;20;TX;LO_leakage;t;0
79;20;TX;power_level;t;0
80;20;TX;IQ_imbalance;f;0
81;21;RX;IQ_imbalance;f;3
82;21;TX;LO_leakage;t;0
83;21;TX;power_level;t;0
84;21;TX;IQ_imbalance;f;0
85;22;RX;IQ_imbalance;f;3
86;22;TX;LO_leakage;t;0
87;22;TX;power_level;t;0
88;22;TX;IQ_imbalance;f;0
89;23;RX;IQ_imbalance;f;3
90;23;TX;LO_leakage;t;0
91;23;TX;power_level;t;0
92;23;TX;IQ_imbalance;f;0
93;24;RX;IQ_imbalance;f;3
94;24;TX;LO_leakage;t;0
95;24;TX;power_level;t;0
96;24;TX;IQ_imbalance;f;0
97;25;RX;IQ_imbalance;f;3
98;25;TX;LO_leakage;t;0
99;25;TX;power_level;t;0
100;25;TX;IQ_imbalance;f;0
101;26;RX;IQ_imbalance;f;3
102;26;TX;LO_leakage;t;0
103;26;TX;power_level;t;0
104;26;TX;IQ_imbalance;f;0
105;27;RX;IQ_imbalance;f;3
106;27;TX;LO_leakage;t;0
107;27;TX;power_level;t;0
108;27;TX;IQ_imbalance;f;0
109;28;RX;IQ_imbalance;f;3
110;28;TX;LO_leakage;t;0
111;28;TX;power_level;t;0
112;28;TX;IQ_imbalance;f;0
113;29;RX;IQ_imbalance;f;3
114;29;TX;LO_leakage;t;0
115;29;TX;power_level;t;0
116;29;TX;IQ_imbalance;f;0
117;30;RX;IQ_imbalance;f;3
118;30;TX;LO_leakage;t;0
119;30;TX;power_level;t;0
120;30;TX;IQ_imbalance;f;0
121;31;RX;IQ_imbalance;f;3
122;31;TX;LO_leakage;t;0
123;31;TX;power_level;t;0
124;31;TX;IQ_imbalance;f;0
125;32;RX;IQ_imbalance;f;3
126;32;TX;LO_leakage;t;0
127;32;TX;power_level;t;0
128;32;TX;IQ_imbalance;f;0
129;33;RX;IQ_imbalance;f;3
130;33;TX;LO_leakage;t;0
131;33;TX;power_level;t;0
132;33;TX;IQ_imbalance;f;0
133;34;RX;IQ_imbalance;f;3
134;34;TX;LO_leakage;t;0
135;34;TX;power_level;t;0
136;34;TX;IQ_imbalance;f;0
137;35;RX;IQ_imbalance;f;3
138;35;TX;LO_leakage;t;0
139;35;TX;power_level;t;0
140;35;TX;IQ_imbalance;f;0
141;36;RX;IQ_imbalance;f;3
142;36;TX;LO_leakage;t;0
143;36;TX;power_level;t;0
144;36;TX;IQ_imbalance;f;0
145;37;RX;IQ_imbalance;f;3
146;37;TX;LO_leakage;t;0
147;37;TX;power_level;t;0
148;37;TX;IQ_imbalance;f;0
149;38;RX;IQ_imbalance;f;3
150;38;TX;LO_leakage;t;0
151;38;TX;power_level;t;0
152;38;TX;IQ_imbalance;f;0
153;39;RX;IQ_imbalance;f;3
154;39;TX;LO_leakage;t;0
155;39;TX;power_level;t;0
156;39;TX;IQ_imbalance;f;0
157;40;RX;IQ_imbalance;f;3
158;40;TX;LO_leakage;t;0
159;40;TX;power_level;t;0
160;40;TX;IQ_imbalance;f;0
161;41;RX;IQ_imbalance;f;3
162;41;TX;LO_leakage;t;0
163;41;TX;power_level;t;0
164;41;TX;IQ_imbalance;f;0
165;42;RX;IQ_imbalance;f;3
166;42;TX;LO_leakage;t;0
167;42;TX;power_level;t;0
168;42;TX;IQ_imbalance;f;0
169;43;RX;IQ_imbalance;f;3
170;43;TX;LO_leakage;t;0
171;43;TX;power_level;t;0
172;43;TX;IQ_imbalance;f;0
173;44;RX;IQ_imbalance;f;3
174;44;TX;LO_leakage;t;0
175;44;TX;power_level;t;0
176;44;TX;IQ_imbalance;f;0
177;45;RX;IQ_imbalance;f;3
178;45;TX;LO_leakage;t;0
179;45;TX;power_level;t;0
180;45;TX;IQ_imbalance;f;0
181;46;RX;IQ_imbalance;f;3
182;46;TX;LO_leakage;t;0
183;46;TX;power_level;t;0
184;46;TX;IQ_imbalance;f;0
185;47;RX;IQ_imbalance;f;3
186;47;TX;LO_leakage;t;0
187;47;TX;power_level;t;0
188;47;TX;IQ_imbalance;f;0
189;48;RX;IQ_imbalance;f;3
190;48;TX;LO_leakage;t;0
191;48;TX;power_level;t;0
192;48;TX;IQ_imbalance;f;0
193;49;RX;IQ_imbalance;f;3
194;49;TX;LO_leakage;t;0
195;49;TX;power_level;t;0
196;49;TX;IQ_imbalance;f;0
197;50;RX;IQ_imbalance;f;3
198;50;TX;LO_leakage;t;0
199;50;TX;power_level;t;0
200;50;TX;IQ_imbalance;f;0
201;51;RX;IQ_imbalance;f;3
202;51;TX;LO_leakage;t;0
203;51;TX;power_level;t;0
204;51;TX;IQ_imbalance;f;0
205;52;RX;IQ_imbalance;f;3
206;52;TX;LO_leakage;t;0
207;52;TX;power_level;t;0
208;52;TX;IQ_imbalance;f;0
209;53;RX;IQ_imbalance;f;3
210;53;TX;LO_leakage;t;0
211;53;TX;power_level;t;0
212;53;TX;IQ_imbalance;f;0
213;54;RX;IQ_imbalance;f;3
214;54;TX;LO_leakage;t;0
215;54;TX;power_level;t;0
216;54;TX;IQ_imbalance;f;0
217;55;RX;IQ_imbalance;f;3
218;55;TX;LO_leakage;t;0
219;55;TX;power_level;t;0
220;55;TX;IQ_imbalance;f;0
221;56;RX;IQ_imbalance;f;3
222;56;TX;LO_leakage;t;0
223;56;TX;power_level;t;0
224;56;TX;IQ_imbalance;f;0
225;57;RX;IQ_imbalance;f;3
226;57;TX;LO_leakage;t;0
227;57;TX;power_level;t;0
228;57;TX;IQ_imbalance;f;0
229;58;RX;IQ_imbalance;f;3
230;58;TX;LO_leakage;t;0
231;58;TX;power_level;t;0
232;58;TX;IQ_imbalance;f;0
233;59;RX;IQ_imbalance;f;3
234;59;TX;LO_leakage;t;0
235;59;TX;power_level;t;0
236;59;TX;IQ_imbalance;f;0
237;60;RX;IQ_imbalance;f;3
238;60;TX;LO_leakage;t;0
239;60;TX;power_level;t;0
240;60;TX;IQ_imbalance;f;0
241;61;RX;IQ_imbalance;f;3
242;61;TX;LO_leakage;t;0
243;61;TX;power_level;t;0
244;61;TX;IQ_imbalance;f;0
245;62;RX;IQ_imbalance;f;3
246;62;TX;LO_leakage;t;0
247;62;TX;power_level;t;0
248;62;TX;IQ_imbalance;f;0
249;63;RX;IQ_imbalance;f;3
250;63;TX;LO_leakage;t;0
251;63;TX;power_level;t;0
252;63;TX;IQ_imbalance;f;0
253;64;RX;IQ_imbalance;f;3
254;64;TX;LO_leakage;t;0
255;64;TX;power_level;t;0
256;64;TX;IQ_imbalance;f;0
257;65;RX;IQ_imbalance;f;3
258;65;TX;LO_leakage;t;0
259;65;TX;power_level;t;0
260;65;TX;IQ_imbalance;f;0
261;66;RX;IQ_imbalance;f;3
262;66;TX;LO_leakage;t;0
263;66;TX;power_level;t;0
264;66;TX;IQ_imbalance;f;0
265;67;RX;IQ_imbalance;f;3
266;67;TX;LO_leakage;t;0
267;67;TX;power_level;t;0
268;67;TX;IQ_imbalance;f;0
269;68;RX;IQ_imbalance;f;3
270;68;TX;LO_leakage;t;0
271;68;TX;power_level;t;0
272;68;TX;IQ_imbalance;f;0
273;69;RX;IQ_imbalance;f;3
274;69;TX;LO_leakage;t;0
275;69;TX;power_level;t;0
276;69;TX;IQ_imbalance;f;0
277;70;RX;IQ_imbalance;f;3
278;70;TX;LO_leakage;t;0
279;70;TX;power_level;t;0
280;70;TX;IQ_imbalance;f;0
281;71;RX;IQ_imbalance;f;3
282;71;TX;LO_leakage;t;0
283;71;TX;power_level;t;0
284;71;TX;IQ_imbalance;f;0
285;72;RX;IQ_imbalance;f;3
286;72;TX;LO_leakage;t;0
287;72;TX;power_level;t;0
288;72;TX;IQ_imbalance;f;0
289;73;RX;IQ_imbalance;f;3
290;73;TX;LO_leakage;t;0
291;73;TX;power_level;t;0
292;73;TX;IQ_imbalance;f;0
293;74;RX;IQ_imbalance;f;3
294;74;TX;LO_leakage;t;0
295;74;TX;power_level;t;0
296;74;TX;IQ_imbalance;f;0
297;75;RX;IQ_imbalance;f;3
298;75;TX;LO_leakage;t;0
299;75;TX;power_level;t;0
300;75;TX;IQ_imbalance;f;0
301;76;RX;IQ_imbalance;f;3
302;76;TX;LO_leakage;t;0
303;76;TX;power_level;t;0
304;76;TX;IQ_imbalance;f;0
305;77;RX;IQ_imbalance;f;3
306;77;TX;LO_leakage;t;0
307;77;TX;power_level;t;0
308;77;TX;IQ_imbalance;f;0
309;78;RX;IQ_imbalance;f;3
310;78;TX;LO_leakage;t;0
311;78;TX;power_level;t;0
312;78;TX;IQ_imbalance;f;0
313;79;RX;IQ_imbalance;f;3
314;79;TX;LO_leakage;t;0
315;79;TX;power_level;t;0
316;79;TX;IQ_imbalance;f;0
317;80;RX;IQ_imbalance;f;3
318;80;TX;LO_leakage;t;0
319;80;TX;power_level;t;0
320;80;TX;IQ_imbalance;f;0
321;81;RX;IQ_imbalance;f;3
322;81;TX;LO_leakage;t;0
323;81;TX;power_level;t;0
324;81;TX;IQ_imbalance;f;0
325;82;RX;IQ_imbalance;f;3
326;82;TX;LO_leakage;t;0
327;82;TX;power_level;t;0
328;82;TX;IQ_imbalance;f;0
329;83;RX;IQ_imbalance;f;3
330;83;TX;LO_leakage;t;0
331;83;TX;power_level;t;0
332;83;TX;IQ_imbalance;f;0
333;84;RX;IQ_imbalance;f;3
334;84;TX;LO_leakage;t;0
335;84;TX;power_level;t;0
336;84;TX;IQ_imbalance;f;0
337;85;RX;IQ_imbalance;f;3
338;85;TX;LO_leakage;t;0
339;85;TX;power_level;t;0
340;85;TX;IQ_imbalance;f;0
341;86;RX;IQ_imbalance;f;3
342;86;TX;LO_leakage;t;0
343;86;TX;power_level;t;0
344;86;TX;IQ_imbalance;f;0
345;87;RX;IQ_imbalance;f;3
346;87;TX;LO_leakage;t;0
347;87;TX;power_level;t;0
348;87;TX;IQ_imbalance;f;0
349;88;RX;IQ_imbalance;f;3
350;88;TX;LO_leakage;t;0
351;88;TX;power_level;t;0
352;88;TX;IQ_imbalance;f;0
353;89;RX;IQ_imbalance;f;3
354;89;TX;LO_leakage;t;0
355;89;TX;power_level;t;0
356;89;TX;IQ_imbalance;f;0
357;90;RX;IQ_imbalance;f;3
358;90;TX;LO_leakage;t;0
359;90;TX;power_level;t;0
360;90;TX;IQ_imbalance;f;0
361;91;RX;IQ_imbalance;f;3
362;91;TX;LO_leakage;t;0
363;91;TX;power_level;t;0
364;91;TX;IQ_imbalance;f;0
365;92;RX;IQ_imbalance;f;3
366;92;TX;LO_leakage;t;0
367;92;TX;power_level;t;0
368;92;TX;IQ_imbalance;f;0
369;93;RX;IQ_imbalance;f;3
370;93;TX;LO_leakage;t;0
371;93;TX;power_level;t;0
372;93;TX;IQ_imbalance;f;0
373;94;RX;IQ_imbalance;f;3
374;94;TX;LO_leakage;t;0
375;94;TX;power_level;t;0
376;94;TX;IQ_imbalance;f;0
377;95;RX;IQ_imbalance;f;3
378;95;TX;LO_leakage;t;0
379;95;TX;power_level;t;0
380;95;TX;IQ_imbalance;f;0
381;96;RX;IQ_imbalance;f;3
382;96;TX;LO_leakage;t;0
383;96;TX;power_level;t;0
384;96;TX;IQ_imbalance;f;0
385;97;RX;IQ_imbalance;f;3
386;97;TX;LO_leakage;t;0
387;97;TX;power_level;t;0
388;97;TX;IQ_imbalance;f;0
389;98;RX;IQ_imbalance;f;3
390;98;TX;LO_leakage;t;0
391;98;TX;power_level;t;0
392;98;TX;IQ_imbalance;f;0
393;99;RX;IQ_imbalance;f;3
394;99;TX;LO_leakage;t;0
395;99;TX;power_level;t;0
396;99;TX;IQ_imbalance;f;0
397;100;RX;IQ_imbalance;f;3
398;100;TX;LO_leakage;t;0
399;100;TX;power_level;t;0
400;100;TX;IQ_imbalance;f;0
401;101;RX;IQ_imbalance;f;3
402;101;TX;LO_leakage;t;0
403;101;TX;power_level;t;0
404;101;TX;IQ_imbalance;f;0
405;102;RX;IQ_imbalance;f;3
406;102;TX;LO_leakage;t;0
407;102;TX;power_level;t;0
408;102;TX;IQ_imbalance;f;0
409;103;RX;IQ_imbalance;f;3
410;103;TX;LO_leakage;t;0
411;103;TX;power_level;t;0
412;103;TX;IQ_imbalance;f;0
413;104;RX;IQ_imbalance;f;3
414;104;TX;LO_leakage;t;0
415;104;TX;power_level;t;0
416;104;TX;IQ_imbalance;f;0
417;105;RX;IQ_imbalance;f;3
418;105;TX;LO_leakage;t;0
419;105;TX;power_level;t;0
420;105;TX;IQ_imbalance;f;0
421;106;RX;IQ_imbalance;f;3
422;106;TX;LO_leakage;t;0
423;106;TX;power_level;t;0
424;106;TX;IQ_imbalance;f;0
425;107;RX;IQ_imbalance;f;3
426;107;TX;LO_leakage;t;0
427;107;TX;power_level;t;0
428;107;TX;IQ_imbalance;f;0
429;108;RX;IQ_imbalance;f;3
430;108;TX;LO_leakage;t;0
431;108;TX;power_level;t;0
432;108;TX;IQ_imbalance;f;0
433;109;RX;IQ_imbalance;f;3
434;109;TX;LO_leakage;t;0
435;109;TX;power_level;t;0
436;109;TX;IQ_imbalance;f;0
437;110;RX;IQ_imbalance;f;3
438;110;TX;LO_leakage;t;0
439;110;TX;power_level;t;0
440;110;TX;IQ_imbalance;f;0
441;111;RX;IQ_imbalance;f;3
442;111;TX;LO_leakage;t;0
443;111;TX;power_level;t;0
444;111;TX;IQ_imbalance;f;0
445;112;RX;IQ_imbalance;f;3
446;112;TX;LO_leakage;t;0
447;112;TX;power_level;t;0
448;112;TX;IQ_imbalance;f;0
449;113;RX;IQ_imbalance;f;3
450;113;TX;LO_leakage;t;0
451;113;TX;power_level;t;0
452;113;TX;IQ_imbalance;f;0
453;114;RX;IQ_imbalance;f;3
454;114;TX;LO_leakage;t;0
455;114;TX;power_level;t;0
456;114;TX;IQ_imbalance;f;0
457;115;RX;IQ_imbalance;f;3
458;115;TX;LO_leakage;t;0
459;115;TX;power_level;t;0
460;115;TX;IQ_imbalance;f;0
461;116;RX;IQ_imbalance;f;3
462;116;TX;LO_leakage;t;0
463;116;TX;power_level;t;0
464;116;TX;IQ_imbalance;f;0
465;117;RX;IQ_imbalance;f;3
466;117;TX;LO_leakage;t;0
467;117;TX;power_level;t;0
468;117;TX;IQ_imbalance;f;0
469;118;RX;IQ_imbalance;f;3
470;118;TX;LO_leakage;t;0
471;118;TX;power_level;t;0
472;118;TX;IQ_imbalance;f;0
473;119;RX;IQ_imbalance;f;3
474;119;TX;LO_leakage;t;0
475;119;TX;power_level;t;0
476;119;TX;IQ_imbalance;f;0
477;120;RX;IQ_imbalance;f;3
478;120;TX;LO_leakage;t;0
479;120;TX;power_level;t;0
480;120;TX;IQ_imbalance;f;0
481;121;RX;IQ_imbalance;f;3
482;121;TX;LO_leakage;t;0
483;121;TX;power_level;t;0
484;121;TX;IQ_imbalance;f;0
485;122;RX;IQ_imbalance;f;3
486;122;TX;LO_leakage;t;0
487;122;TX;power_level;t;0
488;122;TX;IQ_imbalance;f;0
489;123;RX;IQ_imbalance;f;3
490;123;TX;LO_leakage;t;0
491;123;TX;power_level;t;0
492;123;TX;IQ_imbalance;f;0
493;124;RX;IQ_imbalance;f;3
494;124;TX;LO_leakage;t;0
495;124;TX;power_level;t;0
496;124;TX;IQ_imbalance;f;0
497;125;RX;IQ_imbalance;f;3
498;125;TX;LO_leakage;t;0
499;125;TX;power_level;t;0
500;125;TX;IQ_imbalance;f;0
501;126;RX;IQ_imbalance;f;3
502;126;TX;LO_leakage;t;0
503;126;TX;power_level;t;0
504;126;TX;IQ_imbalance;f;0
505;127;RX;IQ_imbalance;f;3
506;127;TX;LO_leakage;t;0
507;127;TX;power_level;t;0
508;127;TX;IQ_imbalance;f;0
509;128;TX;IQ_imbalance;f;0
510;128;TX;LO_leakage;t;0
511;128;TX;power_level;t;0
512;128;RX;IQ_imbalance;f;3
513;129;TX;IQ_imbalance;f;0
514;129;TX;LO_leakage;t;0
515;129;TX;power_level;t;0
516;129;RX;IQ_imbalance;f;3
517;130;TX;IQ_imbalance;f;0
518;130;TX;LO_leakage;t;0
519;130;TX;power_level;t;0
520;130;RX;IQ_imbalance;f;3
521;131;TX;IQ_imbalance;f;0
522;131;TX;LO_leakage;t;0
523;131;TX;power_level;t;0
524;131;RX;IQ_imbalance;f;3
525;132;TX;IQ_imbalance;f;0
526;132;TX;LO_leakage;t;0
527;132;TX;power_level;t;0
528;132;RX;IQ_imbalance;f;3
529;133;TX;IQ_imbalance;f;0
530;133;TX;LO_leakage;t;0
531;133;TX;power_level;t;0
532;133;RX;IQ_imbalance;f;3
533;134;TX;IQ_imbalance;f;0
534;134;TX;LO_leakage;t;0
535;134;TX;power_level;t;0
536;134;RX;IQ_imbalance;f;3
537;135;RX;IQ_imbalance;f;3
538;135;TX;LO_leakage;t;0
539;135;TX;power_level;t;0
540;135;TX;IQ_imbalance;f;0
541;136;RX;IQ_imbalance;f;3
542;136;TX;LO_leakage;t;0
543;136;TX;power_level;t;0
544;136;TX;IQ_imbalance;f;0
545;137;RX;IQ_imbalance;f;3
546;137;TX;LO_leakage;t;0
547;137;TX;power_level;t;0
548;137;TX;IQ_imbalance;f;0
549;138;RX;IQ_imbalance;f;3
550;138;TX;LO_leakage;t;0
551;138;TX;power_level;t;0
552;138;TX;IQ_imbalance;f;0
553;139;RX;IQ_imbalance;f;3
554;139;TX;LO_leakage;t;0
555;139;TX;power_level;t;0
556;139;TX;IQ_imbalance;f;0
557;140;RX;IQ_imbalance;f;3
558;140;TX;LO_leakage;t;0
559;140;TX;power_level;t;0
560;140;TX;IQ_imbalance;f;0
561;141;RX;IQ_imbalance;f;3
562;141;TX;LO_leakage;t;0
563;141;TX;power_level;t;0
564;141;TX;IQ_imbalance;f;0
565;142;RX;IQ_imbalance;f;3
566;142;TX;LO_leakage;t;0
567;142;TX;power_level;t;0
568;142;TX;IQ_imbalance;f;0
569;143;RX;IQ_imbalance;f;3
570;143;TX;LO_leakage;t;0
571;143;TX;power_level;t;0
572;143;TX;IQ_imbalance;f;0
573;144;RX;IQ_imbalance;f;3
574;144;TX;LO_leakage;t;0
575;144;TX;power_level;t;0
576;144;TX;IQ_imbalance;f;0
577;145;RX;IQ_imbalance;f;3
578;145;TX;LO_leakage;t;0
579;145;TX;power_level;t;0
580;145;TX;IQ_imbalance;f;0
581;146;RX;IQ_imbalance;f;3
582;146;TX;LO_leakage;t;0
583;146;TX;power_level;t;0
584;146;TX;IQ_imbalance;f;0
585;147;RX;IQ_imbalance;f;3
586;147;TX;LO_leakage;t;0
587;147;TX;power_level;t;0
588;147;TX;IQ_imbalance;f;0
589;148;RX;IQ_imbalance;f;3
590;148;TX;LO_leakage;t;0
591;148;TX;power_level;t;0
592;148;TX;IQ_imbalance;f;0
593;149;RX;IQ_imbalance;f;3
594;149;TX;LO_leakage;t;0
595;149;TX;power_level;t;0
596;149;TX;IQ_imbalance;f;0
597;150;RX;IQ_imbalance;f;3
598;150;TX;LO_leakage;t;0
599;150;TX;power_level;t;0
600;150;TX;IQ_imbalance;f;0
601;151;TX;IQ_imbalance;f;0
602;151;TX;LO_leakage;t;0
603;151;TX;power_level;t;0
604;151;RX;IQ_imbalance;f;3
605;152;TX;IQ_imbalance;f;0
606;152;TX;LO_leakage;t;0
607;152;TX;power_level;t;0
608;152;RX;IQ_imbalance;f;3
609;153;TX;IQ_imbalance;f;0
610;153;TX;LO_leakage;t;0
611;153;TX;power_level;t;0
612;153;RX;IQ_imbalance;f;3
613;154;TX;IQ_imbalance;f;0
614;154;TX;LO_leakage;t;0
615;154;TX;power_level;t;0
616;154;RX;IQ_imbalance;f;3
617;155;TX;IQ_imbalance;f;0
618;155;TX;LO_leakage;t;0
619;155;TX;power_level;t;0
620;155;RX;IQ_imbalance;f;3
621;156;TX;IQ_imbalance;f;0
622;156;TX;LO_leakage;t;0
623;156;TX;power_level;t;0
624;156;RX;IQ_imbalance;f;3
625;157;RX;IQ_imbalance;f;3
626;157;TX;LO_leakage;t;0
627;157;TX;power_level;t;0
628;157;TX;IQ_imbalance;f;0
629;158;RX;IQ_imbalance;f;3
630;158;TX;LO_leakage;t;0
631;158;TX;power_level;t;0
632;158;TX;IQ_imbalance;f;0
633;159;RX;IQ_imbalance;f;3
634;159;TX;LO_leakage;t;0
635;159;TX;power_level;t;0
636;159;TX;IQ_imbalance;f;0
637;160;RX;IQ_imbalance;f;3
638;160;TX;LO_leakage;t;0
639;160;TX;power_level;t;0
640;160;TX;IQ_imbalance;f;0
641;161;RX;IQ_imbalance;f;3
642;161;TX;LO_leakage;t;0
643;161;TX;power_level;t;0
644;161;TX;IQ_imbalance;f;0
645;162;RX;IQ_imbalance;f;3
646;162;TX;LO_leakage;t;0
647;162;TX;power_level;t;0
648;162;TX;IQ_imbalance;f;0
649;163;RX;IQ_imbalance;f;3
650;163;TX;LO_leakage;t;0
651;163;TX;power_level;t;0
652;163;TX;IQ_imbalance;f;0
653;164;RX;IQ_imbalance;f;3
654;164;TX;LO_leakage;t;0
655;164;TX;power_level;t;0
656;164;TX;IQ_imbalance;f;0
657;165;RX;IQ_imbalance;f;3
658;165;TX;LO_leakage;t;0
659;165;TX;power_level;t;0
660;165;TX;IQ_imbalance;f;0
661;166;RX;IQ_imbalance;f;3
662;166;TX;LO_leakage;t;0
663;166;TX;power_level;t;0
664;166;TX;IQ_imbalance;f;0
665;167;RX;IQ_imbalance;f;3
666;167;TX;LO_leakage;t;0
667;167;TX;power_level;t;0
668;167;TX;IQ_imbalance;f;0
669;168;RX;IQ_imbalance;f;3
670;168;TX;LO_leakage;t;0
671;168;TX;power_level;t;0
672;168;TX;IQ_imbalance;f;0
673;169;RX;IQ_imbalance;f;3
674;169;TX;LO_leakage;t;0
675;169;TX;power_level;t;0
676;169;TX;IQ_imbalance;f;0
677;170;RX;IQ_imbalance;f;3
678;170;TX;LO_leakage;t;0
679;170;TX;power_level;t;0
680;170;TX;IQ_imbalance;f;0
681;171;RX;IQ_imbalance;f;3
682;171;TX;LO_leakage;t;0
683;171;TX;power_level;t;0
684;171;TX;IQ_imbalance;f;0
685;172;RX;IQ_imbalance;f;3
686;172;TX;LO_leakage;t;0
687;172;TX;power_level;t;0
688;172;TX;IQ_imbalance;f;0
689;173;RX;IQ_imbalance;f;3
690;173;TX;LO_leakage;t;0
691;173;TX;power_level;t;0
692;173;TX;IQ_imbalance;f;0
693;174;RX;IQ_imbalance;f;3
694;174;TX;LO_leakage;t;0
695;174;TX;power_level;t;0
696;174;TX;IQ_imbalance;f;0
697;175;RX;IQ_imbalance;f;3
698;175;TX;LO_leakage;t;0
699;175;TX;power_level;t;0
700;175;TX;IQ_imbalance;f;0
701;176;RX;IQ_imbalance;f;3
702;176;TX;LO_leakage;t;0
703;176;TX;power_level;t;0
704;176;TX;IQ_imbalance;f;0
705;177;RX;IQ_imbalance;f;3
706;177;TX;LO_leakage;t;0
707;177;TX;power_level;t;0
708;177;TX;IQ_imbalance;f;0
709;178;RX;IQ_imbalance;f;3
710;178;TX;LO_leakage;t;0
711;178;TX;power_level;t;0
712;178;TX;IQ_imbalance;f;0
713;179;RX;IQ_imbalance;f;3
714;179;TX;LO_leakage;t;0
715;179;TX;power_level;t;0
716;179;TX;IQ_imbalance;f;0
717;180;RX;IQ_imbalance;f;3
718;180;TX;LO_leakage;t;0
719;180;TX;power_level;t;0
720;180;TX;IQ_imbalance;f;0
721;181;RX;IQ_imbalance;f;3
722;181;TX;LO_leakage;t;0
723;181;TX;power_level;t;0
724;181;TX;IQ_imbalance;f;0
725;182;RX;IQ_imbalance;f;3
726;182;TX;LO_leakage;t;0
727;182;TX;power_level;t;0
728;182;TX;IQ_imbalance;f;0
729;183;RX;IQ_imbalance;f;3
730;183;TX;LO_leakage;t;0
731;183;TX;power_level;t;0
732;183;TX;IQ_imbalance;f;0
733;184;RX;IQ_imbalance;f;3
734;184;TX;LO_leakage;t;0
735;184;TX;power_level;t;0
736;184;TX;IQ_imbalance;f;0
737;185;RX;IQ_imbalance;f;3
738;185;TX;LO_leakage;t;0
739;185;TX;power_level;t;0
740;185;TX;IQ_imbalance;f;0
741;186;RX;IQ_imbalance;f;3
742;186;TX;LO_leakage;t;0
743;186;TX;power_level;t;0
744;186;TX;IQ_imbalance;f;0
745;187;RX;IQ_imbalance;f;3
746;187;TX;LO_leakage;t;0
747;187;TX;power_level;t;0
748;187;TX;IQ_imbalance;f;0
749;188;RX;IQ_imbalance;f;3
750;188;TX;LO_leakage;t;0
751;188;TX;power_level;t;0
752;188;TX;IQ_imbalance;f;0
753;189;RX;IQ_imbalance;f;3
754;189;TX;LO_leakage;t;0
755;189;TX;power_level;t;0
756;189;TX;IQ_imbalance;f;0
757;190;RX;IQ_imbalance;f;3
758;190;TX;LO_leakage;t;0
759;190;TX;power_level;t;0
760;190;TX;IQ_imbalance;f;0
761;191;RX;IQ_imbalance;f;3
762;191;TX;LO_leakage;t;0
763;191;TX;power_level;t;0
764;191;TX;IQ_imbalance;f;0
765;192;RX;IQ_imbalance;f;3
